7656
Erie Pennsylvania 16565,Millcreek Plaza,0.617270721,0.690362228
Escondido California 92025,Escondido  - Valley Pkwy  Escondido,0.100450645,0.325848964
Escondido California 92025,Vons-Escondido #2344,0.100435493,0.32641553
Escondido California 92025,Felicita - Centre City Parkway,0.100324093,0.327471795
Escondido California 92025,North County Fair Mall - Escondido,0.100267274,0.328220662
Escondido California 920251610,Mission - Quince  Escondido,0.100266966,0.32822028
Escondido California 920252558,Valley - I-15  Escondido,0.100020948,0.327992642
Escondido California 92026,Vons-Escondido #2345,0.099943624,0.328618941
Escondido California 92027,Albertsons-Escondido #6713,0.100795163,0.328653939
Escondido California 92027,Valley Parkway - Harding  Escondido,0.100795163,0.328653939
Escondido California 92029,Escondido Promenade,0.099750875,0.326374485
Escondido California 920297430,Del Lago - Via Rancho Pkwy  Escondi,0.100266966,0.32822028
Estero Florida 33928,Miromar Outlets,0.593276481,0.081274882
Estes Park Colorado 80517,Safeway-Estes Park #920,0.261736953,0.617774911
Estes Park Colorado 80517,Estes Park,0.262373531,0.618090195
Etobicoke Ontario M8X 1B6,2940 Bloor Street W.,0.625466494,0.759195221
Etobicoke Ontario M9C 5H5,Queensway - The West,0.624640493,0.758975655
Eugene Oregon 97401,Oakway Mall,0.016307821,0.777009886
Eugene Oregon 97401,7th - Washington - Eugene,0.016259948,0.777107374
Eugene Oregon 97401,Eugene,0.016259948,0.777107374
Eugene Oregon 97401,Pearl - E. Broadway - Eugene,0.01639588,0.777694608
Eugene Oregon 97401,Safeway-Eugene #420,0.01639588,0.777694608
Eugene Oregon 97401,Safeway-Eugene #4288,0.01639588,0.777694608
Eugene Oregon 97401,Valley River Center,0.016091058,0.777835581
Eugene Oregon 974016109,Albertsons-Eugene #572,0.435179354,0.449681626
Eugene Oregon 97402,Fred Meyer-Eugene #417,0.013643357,0.77713128
Eugene Oregon 97402,Albertsons-Eugene #507,0.015123646,0.777626484
Eugene Oregon 97402,Albertsons-Eugene #513,0.015123646,0.777626484
Eugene Oregon 97403,13th - Alder,0.016427455,0.77622045
Eugene Oregon 97408,Delta - Green Acres,0.016195344,0.779037588
Euless Texas 76039,Hwy. 183 - Hwy. 157,0.379716341,0.317337462
Euless Texas 76039,Super Target Euless ST-1368,0.379786732,0.318145856
Eureka California 95501,5th - E Street - Eureka,0.001377666,0.635794875
Eureka California 95501,Myrtle - West - Eureka,0.001377666,0.635794875
Eureka California 95501,Target Eureka T-1421,0.001377666,0.635794875
Evans Georgia 30809,Target Evans T-2027,0.588573899,0.344770188
Evanston Illinois 60102,Dominick's-Green Bay Road #1137,0.502434108,0.694305081
Evanston Illinois 60201,Evanston,0.511144505,0.689724325
Evanston Illinois 60201,Evanston-Crawford - Central,0.510954607,0.689751042
Evanston Illinois 60201,Central,0.51105477,0.690051834
Evanston Illinois 60202,Chicago - Main,0.511254928,0.688598813
Evanston Illinois 60202,Evanston-Main - McCormick,0.511124657,0.688611519
Evanston Illinois 60202,Target Evanston T-927,0.511124657,0.688611519
Evanston Illinois 60202,Dempster - Chicago,0.510934912,0.689053486
Evansville Indiana 47708,Casino Aztar - Pavilion,0.512734923,0.519071851
Evansville Indiana 47710,1st St - W Mill Rd,0.512680704,0.520445534
Evansville Indiana 47712,Lloyd Expy - Red Bank,0.512856248,0.519203719
Evansville Indiana 47715,Lloyd Expwy - Green River Rd,0.514006849,0.51705299
Evansville Indiana 47715,SR 66 - Burkhardt,0.514440753,0.519201852
Everett Washington 98201,37th - Broadway,0.02871878,0.957472537
Everett Washington 98201,Broadway Relocation,0.02864298,0.958016358
Everett Washington 98201,Downtown Everett,0.02864298,0.958016358
Everett Washington 98201,Safeway-Everett #1484,0.028603354,0.958275169
Everett Washington 98203,Evergreen Way - 75th,0.028159582,0.955770357
Everett Washington 98203,Albertsons-Everett #478,0.028391804,0.956461911
Everett Washington 98203,Safeway-Everett #517,0.028391804,0.956461911
Everett Washington 98203,Claremont Village (QFC),0.027760566,0.956921144
Everett Washington 98204,Lake Stevens,0.027985059,0.954563598
Everett Washington 98204,Puget Park,0.027985059,0.954563598
Everett Washington 98208,Greentree Plaza,0.028791967,0.954070686
Everett Washington 98208,Top Foods - Everett,0.028791967,0.954070686
Everett Washington 98208,Murphys Corner Frd Myr,0.02864298,0.958016358
Evergreen Colorado 80439,Albertsons-Evergreen #815,0.264183857,0.5877923
Evergreen Park Illinois 60642,Evergreen Park-87th - Kedzie,0.510772633,0.675898427
Evesham New Jersey 08053,Marlton,0.690164425,0.597702469
Exton Pennsylvania 19341,Exton Square Mall,0.679739951,0.60372688
Fair Oaks California 95628,Madison - Dewey - Fair Oaks,0.041729641,0.546364626
Fair Oaks California 95628,Madison - Kenneth - Fair Oaks,0.041877509,0.546881418
Fair Oaks California 95628,Sunrise - Madison - Fair Oaks,0.041877509,0.546881418
Fair Oaks California 95628,Safeway-Fair Oaks #1895,0.041841461,0.547393588
Fairfax City Virginia 22030,Fairfax City,0.656209569,0.554508651
Fairfax Virginia 22030,Lee Plaza,0.656209569,0.554508651
Fairfax Virginia 22031,Safeway-Fairfax #2616,0.656641167,0.555443136
Fairfax Virginia 22031,Pan Am Shopping Center,0.6572357,0.555824065
Fairfax Virginia 22033,Fair Oaks Mall,0.655446997,0.555408621
Fairfax Virginia 22033,Fairlakes,0.655628719,0.555647854
Fairfax Virginia 22033,Greenbriar,0.655628719,0.555647854
Fairfax Virginia 22033,Safeway-Fairfax #1431,0.655151289,0.555816257
Fairfield California 94533,N. Texas - Dickson Hill - Fairfield,0.03145931,0.530919622
Fairfield California 94533,Solano Mall - Fairfield,0.03145931,0.530919622
Fairfield California 94533,Texas - Jefferson - Fairfield,0.03145931,0.530919622
Fairfield California 94533,N. Texas - Travis - Fairfield,0.03117983,0.531177369
Fairfield California 94533,Travis - Oliver - Fairfield,0.03117983,0.531177369
Fairfield California 94534,Pittman - Central - Fairfield,0.030914816,0.530276065
Fairfield California 94534,Green Valley Crossing - Fairfield,0.02928944,0.530609132
Fairfield Ohio 45011,Target Fairfield T-1946,0.555588119,0.577560266
Fairfield Ohio 45014,Dixie Hwy - Symmes,0.554972688,0.574510393
Fairport New York 14450,Perinton Square  COB,0.654339628,0.735105172
Falcon Colorado 80831,Safeway-Falcon #1644,0.2751313,0.559712799
Fallbrook California 92028,Albertsons-Fallbrook #6786,0.098375557,0.337582536
Falls Church Virginia 22041,Safeway-Falls Church #1462,0.658559651,0.554812061
Falls Church Virginia 22041,Skyline (Baileys Crossroads),0.658559651,0.554812061
Falls Church Virginia 22041,Barcroft Plaza,0.658701383,0.554868959
Falls Church Virginia 22042,Merrifield,0.657812259,0.555529837
Falls Church Virginia 22044,Seven Corners,0.658380123,0.555678632
Falls Church Virginia 22046,Broaddale,0.658089657,0.556313142
Falls Church Virginia 22046,Falls Plaza,0.657929195,0.556634785
Falls Church Virginia 22243,Idylwood Plaza,0.659310355,0.556519523
Falmouth Massachusetts 02540,Falmouth,0.749968897,0.667839617
Fargo North Dakota 58103,Fargo-University - 16th,0.383884311,0.905012097
Fargo North Dakota 58103,Fargo-32nd - 25th,0.38351093,0.905068475
Fargo North Dakota 58103,Target Fargo T-61,0.38351093,0.905068475
Faribault Minnesota 55021,Faribault-Grant - Western,0.433027026,0.787929024
Farmers Branch Texas 75234,Spring Valley - Midway,0.38295886,0.321390595
Farmers Branch Texas 75244,The Great Indoors-Dallas,0.383245035,0.320660667
Farmingdale New York 11735,Farmingdale,0.710484451,0.632803403
Farmingdale New York 11735,Target Farmingdal T-1866,0.710320942,0.632975434
Farmington Connecticut 06032,Rte 4  Farmington,0.718642429,0.67598229
Farmington Hills Michigan 48334,Orchard - 12 Plaza,0.571431984,0.708844308
Farmington Michigan 48336,DT Farmington,0.571404532,0.706354541
Farmington New Mexico 87401,Safeway-Farmington #2004,0.224700515,0.469563423
Fayetteville Georgia 30214,Hwy 85 - Hwy 92,0.556267356,0.339914845
Fayetteville Georgia 30214,Fayetteville,0.555069692,0.340462903
Fayetteville New York 13066,Fayetteville  Syracuse,0.674420611,0.731986928
Fayetteville North Carolina 28303,Cross Creek,0.633066979,0.403520179
Fayetteville North Carolina 283035465,Harris Teeter-Fayetteville #25,0.556388401,0.341300825
Fayetteville North Carolina 28314,Target Fayetteville T-755,0.632350268,0.402986892
Feasterville Pennsylvania 19053,Feasterville,0.688584029,0.608980188
Federal Heights Colorado 80260,Safeway-Federal Hieghts #1635,0.269028954,0.596986648
Federal Way Washington 98003,Albertsons-Federal Way #496,0.027153676,0.926550617
Federal Way Washington 98003,Safeway-Federal Way #1555,0.027153676,0.926550617
Federal Way Washington 98003,Sea Tac Mall,0.027153676,0.926550617
Federal Way Washington 98003,Target Federal Way T-1947,0.027153676,0.926550617
Federal Way Washington 98003,Top Foods - Federal Way,0.027153676,0.926550617
Federal Way Washington 98023,340th and Hoyt,0.026183217,0.92576337
Federal Way Washington 98023,Dash Point,0.026516874,0.926901879
Federal Way Washington 98032,Twin Lakes Fred Meyer,0.028209677,0.929680827
Fenton Missouri 63026,Hwy. 141 - Gravois,0.472780064,0.539265129
Ferndale Washington 98248,Ferndale Haggens,0.023232367,1
Fife Washington 98424,Pacific Highway - Willow St-Fife,0.026631196,0.922800626
Filmore California 930151925,Highway 126 - A Street. Fillmore,0.074602343,0.377325862
Firestone Colorado 80504,Firestone-I-25 - Hwy 119,0.269420254,0.607384489
Firestone Colorado 80520,King Soopers-Firestone #105,0.270064338,0.607219027
Firestone Colorado 80520,Safeway-Firestone #1828,0.270064338,0.607219027
Fishers Indiana 46038,I-69 - 116th,0.534547552,0.600426893
Fishers Indiana 46038,Pine Creek Shoppes,0.534479971,0.600742845
Fishers Indiana 46038,Super Target Fishers ST-1350,0.534493333,0.601106756
Fishers Indiana 460381727,116th - Allisonville,0.534480068,0.600743722
Fitchburg Wisconsin 53711,Fitchburg,0.486553859,0.732067637
Flagstaff Arizona 86001,Highway 66 - Switzer Canyon  Flagst,0.174932362,0.408278799
Flagstaff Arizona 86001,Safeway - Flagstaff #2028,0.175181092,0.41149973
Flagstaff Arizona 86001,Target Flagstaff T-935,0.175181092,0.41149973
Fletcher North Carolina 28732,Ingles-Fletcher #43,0.583605619,0.417614343
Flint Michigan 48506,Flint  Court and Center,0.567777213,0.73150045
Flint Michigan 485071185,Marshall Fields-Genessee Mall,0.567369335,0.732766631
Flint Michigan 48531,Flint  Miller Road,0.567062584,0.731150483
Florence Indiana 470209402,Belterra Casino Resort,0.549542004,0.552031163
Florence Oregon 97439,Safeway - Florence #363,0.002188278,0.774689476
Florham Park New Jersey 079321314,Florham Park,0.696902595,0.635426814
Flourtown Pennsylvania 19031,Genuardis-Flourtown #3012,0.685518913,0.607083946
Flourtown Pennsylvania 19031,Flourtown,0.685548196,0.607211665
Flower Mound Texas 75028,FM 3040 - FM 2499 (BB),0.380429837,0.323896306
Flower Mound Texas 75028,Kroger-Flower Mound #456,0.380303551,0.324003746
Flower Mound Texas 75028,Super Target Flower Mound ST-1517,0.380129517,0.324878123
Flower Mound Texas 75028,Cross Timbers - Garden Ridge,0.380291809,0.325040514
Flower Mound Texas 75028,FM 407 - Morris Rd.,0.380178032,0.326245932
Flowood Mississippi 39208,Target Flowood T-1920,0.477505024,0.295718557
Flushing New York 11356,Target Flushing T-1150,0.704631225,0.635510057
Flushing New York 11371,LGA - Delta Flight Ctr-Delta Term,0.704240973,0.634920904
Flushing New York 11372,Flushing - Main Street,0.704076514,0.634023048
Folsom California 95360,Safeway-Folsom #1794,0.045082218,0.492591735
Folsom California 95630,Bidwell - Broadstone - Folsom2,0.043435806,0.547473085
Folsom California 95630,Greenback - Madison - Folsom,0.043435806,0.547473085
Folsom California 95630,Prairie City - Iron Point - Folsom,0.043435806,0.547473085
Folsom California 95630,Blue Ravine - Folsom,0.043440195,0.547609628
Folsom California 95630,E. Bidwell - Glen - Folsom,0.043223697,0.547942734
Folsom California 95630,Oak - American River Canyon - Folso,0.042904689,0.549084221
Fontana California 92335,Target-Fontana T-660,0.094928142,0.365282919
Fontana California 92336,Target Fontana North T-1958,0.094926884,0.366875134
Fontana California 92336,Vons-Fontana #1742,0.094926884,0.366875134
Fontana California 923365467,Baseline - I-15  Fontana,0.094634027,0.367487728
Fontana California 923365489,Summit - I-15  Fontana,0.094634027,0.367487728
Fontana California 923377529,Sierra - Jurupa  Fontana,0.095342855,0.363755345
Foothill Ranch California 926101712,Target Foothill Ranch T-913,0.092139068,0.349524188
Forest Grove Oregon 97116,Safeway-Forest Grove #406,0.015860261,0.843811817
Forest Hill Texas 76140,I-20 - Forest Hill,0.377144562,0.31061437
Forest Hills New York 11375,Forest Hills (B-N),0.704520859,0.632323416
Forest Hills New York 11375,Continental Avenue,0.704586973,0.632575619
Forest Hills New York 11375,67th - Queens Blvd,0.704556795,0.633076885
Forest Lake Minnesota 550259373,Forest Lake,0.025928966,0.628567446
Forest Park Illinois 60130,Forest Park-Madison - Elgin,0.509340217,0.681652628
Forestville Maryland 20747,PennMar,0.662170924,0.55530031
Forked River New Jersey 08731,Forked River Travel Plaza-Gdn St. P,0.699559623,0.596627972
Fort Bragg California 95437,Main - Walnut Street - Fort Bragg,0.006997592,0.579389582
Fort Collins Colorado 80521,Safeway-Fort Collins #2913,0.267615757,0.627036203
Fort Collins Colorado 80524,College Avenue - Laurel -Ft Collins,0.268531787,0.627896474
Fort Collins Colorado 80524,Safeway-Fort Collins #1071,0.268531787,0.627896474
Fort Collins Colorado 80525,King Soopers-Fort Collins #97,0.268389552,0.624681777
Fort Collins Colorado 80525,Safeway-Fort Collins #1552,0.268389552,0.624681777
Fort Collins Colorado 80525,Harmony - JFK,0.268115034,0.625025028
Fort Collins Colorado 80525,College - Horsetooth,0.269130011,0.625035594
Fort Collins Colorado 80526,Northern Hotel,0.267001235,0.623643691
Fort Collins Colorado 80526,Drake - Shields - Ft. Collins,0.2676015,0.62509727
Fort Collins Colorado 80526,Drake - Shields Relocation,0.26743356,0.625667356
Fort Collins Colorado 80528,Harmony - Timberline-Fort Collins,0.269012251,0.623524487
Fort Gordon Georgia 30905,Dwight Eisenhower Hospital Lobby,0.588913134,0.338772093
Fort Lauderdale Florida 33301,SEC Broward - Federal,0.616748214,0.07025612
Fort Lauderdale Florida 33304,Sunrise - Bayview,0.616979807,0.070943156
Fort Lauderdale Florida 33305,1615 N. Federal Hwy,0.616905754,0.071243999
Fort Lauderdale Florida 33351,Super Target Lauderhill ST-1778,0.614756054,0.072350831
Fort Lee New Jersey 07024,Fort Lee,0.702791742,0.638161632
Fort Lee New Jersey 07024,Fort Lee #2,0.702791742,0.638161632
Fort Lewis Washington 984335000,Welcome Center- Waller Hall,0.518901776,0.546947421
Fort Lupton Colorado 80621,Safeway-Fort Lupton #1045,0.271916527,0.60625398
Fort Mill South Carolina 29708,Baxter Town Center,0.604174095,0.401998418
Fort Myers Florida 33913,RSW - Ft Myers Main Term  Pre Sec,0.594196062,0.085662896
Fort Myers Florida 33913,RSW - Ft Myers Pier B,0.594196062,0.085662896
Fort Myers Florida 33913,RSW - Ft Myers Pier D,0.594196062,0.085662896
Fort Myers Florida 33913,Super Target Ft Myers ST-2059,0.594196062,0.085662896
Fort Pierce Florida 34945,Ft. Pierce Travel Plaza,0.612463797,0.116932428
Fort Smith Arkansas 72903,I-540 - Rogers Ave,0.417380816,0.413581015
Fort Washington Maryland 20744,Safeway-Fort Washington #1882,0.660446825,0.549839554
Fort Wayne Indiana 46804,Jefferson - I-69  Ft. Wayne,0.545506722,0.647732115
Fort Wayne Indiana 46804,Jefferson Pointe - Ft. Wayne,0.547311681,0.647767978
Fort Wayne Indiana 46805,Glenbrook Square Mall,0.547045899,0.648752152
Fort Wayne Indiana 46805,State - Coliseum,0.546998766,0.649497996
Fort Wayne Indiana 46815,Meijers-Fort Wayne #138,0.547849969,0.649093521
Fort Wayne Indiana 46818,Lima - Dupont,0.546293055,0.653897714
Fort Wayne Indiana 46835,Target Fort Wayne T-1933,0.54789685,0.650532911
Fort Worth Texas 76102,RadioShack Corporate HQ,0.376364057,0.313943188
Fort Worth Texas 76107,Hulen - Donnelly,0.375276606,0.313206042
Fort Worth Texas 76107,University Village (B-N),0.375228062,0.313542341
Fort Worth Texas 76109,I-20 - Hulen,0.375607021,0.311198189
Fort Worth Texas 76109,Hulen - Bellaire (Ft Worth),0.375727046,0.31193699
Fort Worth Texas 76109,Albertsons-Fort Worth #4170,0.375712873,0.312193393
Fort Worth Texas 76109,Albertsons-Ft Worth #4285,0.375712873,0.312193393
Fort Worth Texas 76116,Camp Bowie,0.374910186,0.312917884
Fort Worth Texas 76132,Albertsons-Fort Worth #4124,0.375204063,0.311049346
Fort Worth Texas 76132,Super Target Ft Worth ST-1770,0.375204063,0.311049346
Fort Worth Texas 76132,Hulen Mall  Fort Worth,0.375441331,0.311254026
Fort Worth Texas 76132,Bryant Irvin - Overton,0.375204063,0.311675397
Fort Worth Texas 76137,Beach - Western,0.376906273,0.317520511
Fort Worth Texas 76155,Amer. Airlines CP-4 Lobby Esp Cart,0.380188026,0.316789439
Fort Worth Texas 76155,Amer. Airlines Flght Academy Lobby,0.380188026,0.316789439
Foster City California 94404,Foster City - Marlin Cove - Foster,0.027779841,0.502067807
Foster City California 94404,Foster City,0.027774236,0.502368317
Fountain Colorado 80911,Safeway-Fountain #1975,0.273008521,0.550723771
Fountain Hills Arizona 85268,Safeway - Fountain Hills #1291,0.175107165,0.346218459
Fountain Hills Arizona 852683708,Fountain Hills,0.175107123,0.346218997
Fountain Valley California 92708,Magnolia - Warner  Fountain Valley,0.087834831,0.350449396
Fountain Valley California 92708,Albertsons-Fountain Valley #6157,0.088085728,0.350727074
Fountain Valley California 92708,Newhope - Southpark  Fountain Valle,0.088085728,0.350727074
Fountain Valley California 92708,Brookhurst - Edinger,0.088072798,0.35157102
Fountain Valley California 927086707,Brookhurst - Ellis  Fountain Valley,0.088076726,0.350702112
Fox Lake Illinois 60020,Dominick's-Fox Lake #1958,0.50429664,0.704553029
Fox Point Wisconsin 53217,Fox Pt-Brown Deer - Port Washington,0.508038142,0.737146579
Fox River Grove Illinois 60021,Dominick's-Fox River Grove #1720,0.503690826,0.695645533
Framingham Massachusetts 01701,Framingham (B-N),0.738230382,0.701478216
Framingham Massachusetts 01701,Wild Harvest Framingham,0.738230382,0.701478216
Frankfort Illinois 60423,Frankfort,0.508852318,0.665950537
Frankfort Kentucky 40601,US 127 - Frankfort,0.549826656,0.524163643
Franklin Indiana 46131,US 31 - Commerce,0.533704023,0.582239825
Franklin Square New York 11010,Franklin Avenue  Franklin Square,0.706921246,0.632209289
Franklin Tennessee 37064,Target Franklin T-1963,0.522365656,0.436301145
Franklin Tennessee 37064,Five Points,0.522545337,0.437016176
Franklin Tennessee 37064,S Royal Oaks  Murfreesboro,0.522545337,0.437016176
Franklin Tennessee 37064,Thoroughbred Village,0.522545337,0.437016176
Fraser Colorado 80442,Safeway-Fraser #1568,0.257794692,0.600363539
Frederick Maryland 21701,Monocacy,0.655065285,0.577779054
Frederick Maryland 21701,Hood College,0.654673048,0.578527173
Frederick Maryland 21701,Frederick,0.654944142,0.581929138
Frederick Maryland 21703,Westview,0.654757612,0.576716698
Fredericksburg Virginia 22401,Fredericksburg,0.654107811,0.532219386
Fredericksburg Virginia 22401,Central Park,0.653288966,0.532261172
Fredericksburg Virginia 22401,Target Fredericksburg T-772,0.65380278,0.532270915
Fredericksburg Virginia 22401,Westwood S.C.,0.654098796,0.532382661
Fredericksburg Virginia 22407,Route 1  Fredericksburg,0.653422004,0.528806533
Fredericton New Brunswick E3C 1A2,Chapters-Regent Mall,0.804695853,0.860273432
Freedom California 95019,Freedom - Airport - Watsonville,0.034613519,0.477262121
Freehold New Jersey 07728,Freehold (B-N),0.698827411,0.61166661
Freehold New Jersey 07728,Route 537 Freehold,0.69875347,0.613555684
Freehold New Jersey 07728,ACME-Freehold #7960,0.698899045,0.614310282
Freeport Maine 04032,Freeport-Main Street,0.756879004,0.768370644
Fremont California 94538,Safeway-Fremont #309,0.032201586,0.500446715
Fremont California 94538,Auto Mall - I-880 - Fremont,0.031659804,0.500877724
Fremont California 94538,Fremont Plaza - B-N,0.03195828,0.501070357
Fremont California 94538,Auto Mall Pkwy - Fremont - Fremont,0.031777383,0.501963406
Fremont California 94538,Boscell - Auto Mall Pkwy - Fremont,0.031777383,0.501963406
Fremont California 94538,Fremont - Nicolete - Fremont,0.031777383,0.501963406
Fremont California 945381340,Mowry - Blacow,0.031578972,0.501343816
Fremont California 94539,Warm Springs Plaza - Fremont,0.032489663,0.4996246
Fremont California 94539,Safeway-Fremont #1931,0.032540891,0.500510888
Fremont California 945395831,Mission - Cedar - Fremont,0.032640676,0.501018798
Fremont Nebraska 68025,Hy Vee Foods-Fremont NE,0.387992233,0.66330594
Fresh Meadows New York 11365,Fresh Meadows,0.705319856,0.633289424
Fresno California 93650,Shaw - Hwy 41  Fresno,0.062284558,0.47342638
Fresno California 93703,First - Shields  Fresno,0.062661253,0.470539589
Fresno California 93704,Fig Garden Village,0.062478916,0.469438654
Fresno California 93704,Palm - Herndon  Fresno,0.062161766,0.472111013
Fresno California 93704,Shaw - Woodrow  Fresno,0.06219678,0.47214398
Fresno California 937052026,Ashlan - West  Fresno,0.061664669,0.47293466
Fresno California 93710,Albertsons - Fresno #7278,0.06278111,0.472734852
Fresno California 93710,Fresno Fashion Fair Mall,0.06278111,0.472734852
Fresno California 93711,Bullard - West  Fresno,0.06169303,0.472718066
Fresno California 93711,Herndon - Marks- Fresno,0.061832176,0.473008447
Fresno California 93711,Shaw - Feland - Fresno,0.061832176,0.473008447
Fresno California 93720,Shops  Riverpark - Fresno,0.062881538,0.474493958
Fresno California 93720,Cedar - Shepherd  Fresno,0.062883984,0.47497089
Fresno California 937200660,Fort Washington - Friant  Fresno,0.062602142,0.474727075
Fresno California 937204300,Target North Fresno T-911,0.062534952,0.470003168
Fresno California 937205474,Sommerville - Perrin  Fresno,0.062691081,0.474463005
Fresno California 93721,Tulare - First  Fresno,0.062399174,0.46913424
Fresno California 93721,Kern - N Street - Fresno,0.062505655,0.469138312
Fresno California 93721,Divisadero - U Street  Fresno,0.062541465,0.469546055
Fresno California 937222132,Herndon - Milburn  Fresno,0.061220087,0.470123966
Fresno California 937223226,Fig Garden  Bullard - Fresno,0.062473003,0.46942484
Fresno California 93726,Ashlan - Cedar  Fresno,0.062750373,0.471580909
Fresno California 93726,Shields - Hwy 41  Fresno,0.06248652,0.471846489
Fresno California 93727,Vons-Fresno #1754,0.06371942,0.46982767
Fresno California 93727,Clovis - Kings Canyon - Fresno,0.063242549,0.469970464
Fresno California 937278509,Peach - McKinley  Fresno,0.062473003,0.46942484
Fresno California 93728,741 E. Olive Avenue - Fresno,0.062103591,0.470111667
Friendswood Texas 77546,Kroger-Friendswood #744,0.406539924,0.191964048
Friendswood Texas 77546,FM 518 - FM 528,0.406581353,0.19216341
Friendswood Texas 77546,Bay Area - FM 528,0.40580841,0.192990523
Friendswood Texas 77546,Baybrook Mall,0.406851119,0.193942113
Frisco Colorado 80443,Safeway-Frisco #836,0.253778644,0.584562783
Frisco Colorado 80443,Intrawest-Copper Resort Entrance,0.253737592,0.58480294
Frisco Colorado 804431728,710 Summit Blvd. - Frisco  CO,0.253848713,0.585196507
Frisco Texas 75034,Preston - Stonebrook,0.383675627,0.327865211
Frisco Texas 75034,Preston - Warren Pkwy.,0.383675627,0.327865211
Frisco Texas 75034,Lebanon - Legacy,0.383196785,0.327969302
Frisco Texas 75034,Teel - Main St.,0.382751014,0.328147124
Frisco Texas 75034,Super Target Frisco ST-1763,0.383085314,0.328911807
Frisco Texas 75034,Stonebriar Mall (In-Line),0.383277477,0.329265076
Frisco Texas 75034,Stonebriar Mall (Kiosk,0.383277477,0.329265076
Ft Lauderdale Florida 33316,Broward General Medical Ctr,0.616598514,0.069574505
Ft Lauderdale Florida 33316,Harbor Beach Marriott,0.616934296,0.06971171
Ft Myers Florida 33907,College - Winkler,0.592273063,0.085810007
Ft Myers Florida 33912,Super Target Ft Myers ST-818,0.592939959,0.084867022
Ft Worth Texas 76107,Super Target Ft Worth ST-2042,0.375228062,0.313542341
Ft. Wayne Indiana 46818,Lima - Ludwig,0.546293055,0.653897714
Ft. Worth Texas 76101,Trail Lake,0.375752052,0.311709801
Ft. Worth Texas 76101,White Settlement - 820,0.373154819,0.31520561
Ft. Worth Texas 76102,Houston - 3rd,0.376424985,0.314312697
Ft. Worth Texas 76107,Camp Bowie - Hulen,0.375619964,0.31363127
Ft. Worth Texas 76131,I-35 - Western Center,0.376533604,0.31917248
Ft.Lauderdale Florida 33309,350 Las Olas,0.616612268,0.070156881
Fullerton California 92631,Yorba Linda - Bradford  Fullerton,0.088429225,0.356886804
Fullerton California 92632,Albertsons-Fullerton #6117,0.088429225,0.356886804
Fullerton California 92632,Harbor - Chapman  Fullerton,0.088429225,0.356886804
Fullerton California 92635,Rosecrans - Euclid - Fullerton,0.088429225,0.356886804
Fullerton California 92832,State College - Chapman - Fullerton,0.088429225,0.356886804
Fullerton California 928323028,Harbor - Orangethorpe  Fullerton-BB,0.088429281,0.356887305
Fullerton California 92833,Gilbert - Malvern  Fullerton,0.087882564,0.35688218
Fullerton California 92833,Albertsons - Fullerton #6165,0.087960643,0.357153387
Fullerton California 928334405,Orangethorpe - Brookhurst Fullerton,0.088028098,0.355887907
Fullerton California 92835,Albertsons-Fullerton #6119,0.088689836,0.358118746
Fullerton California 92835,Imperial - Harbor  Fullerton,0.089108463,0.358443333
Gahanna Ohio 43230,Kroger-Gahanna #871,0.578809891,0.602153289
Gainesville Florida 32601,University - 13th Ave.,0.586132558,0.198515023
Gainesville Florida 32602,Union Street Station,0.586111592,0.198089967
Gainesville Florida 32605,6707 Newberry Rd,0.584829882,0.198365797
Gainesville Florida 32606,Magnolia Park,0.585302713,0.201080935
Gainesville Florida 32607,39th and Newberry,0.585269097,0.198137091
Gainesville Florida 32608,3443 Archer Rd,0.585399787,0.197108642
Gainesville Georgia 30504,Dawsonville Hwy - Gainesville,0.564272071,0.372104318
Gainesville Texas 76240,I-35 - California,0.378863251,0.347253738
Gainesville Virginia 20155,Super Target-Gainesville ST-1873,0.651894248,0.552816732
Gaithersburg Maryland 20850,Washingtonian Waterfront,0.658402529,0.564387549
Gaithersburg Maryland 20877,Lakeforest Mall,0.657807241,0.566787371
Gaithersburg Maryland 20877,The Great Indoors - Gaithersburg,0.657807241,0.566787371
Gaithersburg Maryland 20878,First Field Shopping Center,0.656698488,0.565584017
Gaithersburg Maryland 20878,Potomac Valley,0.656698488,0.565584017
Gaithersburg Maryland 20878,Safeway-Gaithersburg #1089,0.657183005,0.565756047
Gaithersburg Maryland 20878,Kentlands,0.657248713,0.566089045
Gaithersburg Maryland 20878,Muddy Branch,0.657544869,0.56620085
Gaithersburg Maryland 20879,Flower Hill,0.658080012,0.567709835
Gaithersburg Maryland 20879,Safeway-Gaithersburg #1620,0.657909277,0.568028324
Galveston Texas 77546,UTMB Moody Medical Library,0.406122401,0.19360344
Galveston Texas 77550,Harborside - 22nd St,0.411881768,0.184894734
Galveston Texas 77551,Randalls-Galveston #1031,0.411319815,0.184417053
Gambrills Maryland 21054,Safeway-Gambrills #1596,0.664989714,0.56391801
Garden City Kansas 67846,Target Garden City T-906,0.327578887,0.520550013
Garden City New York 11530,Roosevelt Field Kiosk,0.707524152,0.632975012
Garden City New York 11530,Village of Garden City,0.707524152,0.632975012
Garden Grove California 92840,Hyatt Regency Orange County,0.088321738,0.353256866
Garden Grove California 92840,Anaheim Marriott Suites -Lobby,0.088367514,0.353670282
Garden Grove California 92840,Euclid - Chapman  Garden Grove,0.088367514,0.353670282
Garden Grove California 928406514,Haster - Garden Grove Blvd.  Garden,0.088322101,0.353185928
